CNPJ,COMPANY_NAME,FANTASY_NAME,ADDRESS,NUMBER,COMPLEMENT,NEIGHBORHOOD,ZIP_CODE,MUNICIPALITY,STATE,FLAG,PRODUCT, UNIT_OF_MEASUREMENT,RETAIL_PRICE,DATE_OF_COLLECTION
4228463000166,AUTO POSTO MARLIN LTDA,POSTO MARLIM,RUA JUIZ ALEXANDRE MARTINS DE CASTRO FILHO,285,,SANTA LUCIA,29056295,VITORIA,ESPIRITO SANTO,ATLÂNTICA,ETANOL,R$ / litro,4.38,2023-02-06
4228463000166,AUTO POSTO MARLIN LTDA,POSTO MARLIM,RUA JUIZ ALEXANDRE MARTINS DE CASTRO FILHO,285,,SANTA LUCIA,29056295,VITORIA,ESPIRITO SANTO,ATLÂNTICA,DIESEL S10,R$ / litro,6.19,2023-02-06
4228463000166,AUTO POSTO MARLIN LTDA,POSTO MARLIM,RUA JUIZ ALEXANDRE MARTINS DE CASTRO FILHO,285,,SANTA LUCIA,29056295,VITORIA,ESPIRITO SANTO,ATLÂNTICA,GASOLINA ADITIVADA,R$ / litro,5.09,2023-02-06
4228463000166,AUTO POSTO MARLIN LTDA,POSTO MARLIM,RUA JUIZ ALEXANDRE MARTINS DE CASTRO FILHO,285,,SANTA LUCIA,29056295,VITORIA,ESPIRITO SANTO,ATLÂNTICA,GASOLINA COMUM,R$ / litro,5.09,2023-02-06
1514752000133,POSTO THIAGO LIMITADA,POSTO PRAIA DO SUA LIMITADA,AVENIDA CEZAR HILAL,868,,BENTO FERREIRA,29050662,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,ETANOL,R$ / litro,4.29,2023-02-06
1514752000133,POSTO THIAGO LIMITADA,POSTO PRAIA DO SUA LIMITADA,AVENIDA CEZAR HILAL,868,,BENTO FERREIRA,29050662,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.09,2023-02-06
1514752000133,POSTO THIAGO LIMITADA,POSTO PRAIA DO SUA LIMITADA,AVENIDA CEZAR HILAL,868,,BENTO FERREIRA,29050662,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.87,2023-02-06
4145589000681,ARARA AZUL REDE DE POSTOS LTDA,POSTO ARARA AZUL,RUA DONA MARIA ROSA,265,,ANDORINHAS,29045221,VITORIA,ESPIRITO SANTO,RAIZEN,ETANOL,R$ / litro,4.17,2023-02-06
4145589000681,ARARA AZUL REDE DE POSTOS LTDA,POSTO ARARA AZUL,RUA DONA MARIA ROSA,265,,ANDORINHAS,29045221,VITORIA,ESPIRITO SANTO,RAIZEN,DIESEL S10,R$ / litro,5.99,2023-02-06
4145589000681,ARARA AZUL REDE DE POSTOS LTDA,POSTO ARARA AZUL,RUA DONA MARIA ROSA,265,,ANDORINHAS,29045221,VITORIA,ESPIRITO SANTO,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.43,2023-02-06
4145589000681,ARARA AZUL REDE DE POSTOS LTDA,POSTO ARARA AZUL,RUA DONA MARIA ROSA,265,,ANDORINHAS,29045221,VITORIA,ESPIRITO SANTO,RAIZEN,GASOLINA COMUM,R$ / litro,5.09,2023-02-06
4145589000681,ARARA AZUL REDE DE POSTOS LTDA,POSTO ARARA AZUL,RUA DONA MARIA ROSA,265,,ANDORINHAS,29045221,VITORIA,ESPIRITO SANTO,RAIZEN,GNV,R$ / m³,4.79,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,ETANOL,R$ / litro,4.38,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,DIESEL S10,R$ / litro,6.59,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,DIESEL S500,R$ / litro,6.42,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.33,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,GASOLINA COMUM,R$ / litro,5.14,2023-02-06
2922895000147,POSTO DE COMBUSTÍVEIS MIRANTE LTDA,POSTO MIRANTE,AVENIDA JOSE MARIA VIVACQUA SANTOS,1675,,AEROPORTO,29160700,VITORIA,ESPIRITO SANTO,IPIRANGA,GNV,R$ / m³,4.79,2023-02-06
2567214000170,POSTO DE COMBUSTIVEL IDEAL EIRELI,AUTO SERVIÇO IDEAL,AVENIDA VITORIA,3031,,GURIGICA,29027080,VITORIA,ESPIRITO SANTO,IPIRANGA,ETANOL,R$ / litro,4.19,2023-02-06
2567214000170,POSTO DE COMBUSTIVEL IDEAL EIRELI,AUTO SERVIÇO IDEAL,AVENIDA VITORIA,3031,,GURIGICA,29027080,VITORIA,ESPIRITO SANTO,IPIRANGA,DIESEL S10,R$ / litro,6.09,2023-02-06
2567214000170,POSTO DE COMBUSTIVEL IDEAL EIRELI,AUTO SERVIÇO IDEAL,AVENIDA VITORIA,3031,,GURIGICA,29027080,VITORIA,ESPIRITO SANTO,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,4.97,2023-02-06
2567214000170,POSTO DE COMBUSTIVEL IDEAL EIRELI,AUTO SERVIÇO IDEAL,AVENIDA VITORIA,3031,,GURIGICA,29027080,VITORIA,ESPIRITO SANTO,IPIRANGA,GASOLINA COMUM,R$ / litro,4.88,2023-02-06
690555000102,AUTO POSTO DA ILHA LTDA,POSTO DA ILHA,AVENIDA LEITAO DA SILVA,420,,PRAIA DO SUA,29052110,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,ETANOL,R$ / litro,4.59,2023-02-06
690555000102,AUTO POSTO DA ILHA LTDA,POSTO DA ILHA,AVENIDA LEITAO DA SILVA,420,,PRAIA DO SUA,29052110,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.99,2023-02-06
690555000102,AUTO POSTO DA ILHA LTDA,POSTO DA ILHA,AVENIDA LEITAO DA SILVA,420,,PRAIA DO SUA,29052110,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.44,2023-02-06
690555000102,AUTO POSTO DA ILHA LTDA,POSTO DA ILHA,AVENIDA LEITAO DA SILVA,420,,PRAIA DO SUA,29052110,VITORIA,ESPIRITO SANTO,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.29,2023-02-06
7049692000101,IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.,POSTO IMPERIAL,AVENIDA BRASIL NORTE,2582,QD. 12 - LT. 01 A 06,ALVORADA,75084555,ANAPOLIS,GOIAS,ALESAT,ETANOL,R$ / litro,3.59,2023-02-08
7049692000101,IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.,POSTO IMPERIAL,AVENIDA BRASIL NORTE,2582,QD. 12 - LT. 01 A 06,ALVORADA,75084555,ANAPOLIS,GOIAS,ALESAT,DIESEL S10,R$ / litro,6.1,2023-02-08
7049692000101,IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.,POSTO IMPERIAL,AVENIDA BRASIL NORTE,2582,QD. 12 - LT. 01 A 06,ALVORADA,75084555,ANAPOLIS,GOIAS,ALESAT,DIESEL S500,R$ / litro,5.99,2023-02-08
7049692000101,IMPERIAL COMÉRCIO DE COMBUSTÍVEIS LTDA.,POSTO IMPERIAL,AVENIDA BRASIL NORTE,2582,QD. 12 - LT. 01 A 06,ALVORADA,75084555,ANAPOLIS,GOIAS,ALESAT,GASOLINA COMUM,R$ / litro,4.88,2023-02-08
3879004000180,AUTO POSTO CARRETEIRO LTDA,AUTO POSTO CARRETEIRO,AVENIDA BRASIL NORTE,4801,,JARDIM DAS AMÉRICAS,75045190,ANAPOLIS,GOIAS,VIBRA ENERGIA,ETANOL,R$ / litro,3.59,2023-02-08
3879004000180,AUTO POSTO CARRETEIRO LTDA,AUTO POSTO CARRETEIRO,AVENIDA BRASIL NORTE,4801,,JARDIM DAS AMÉRICAS,75045190,ANAPOLIS,GOIAS,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.29,2023-02-08
3879004000180,AUTO POSTO CARRETEIRO LTDA,AUTO POSTO CARRETEIRO,AVENIDA BRASIL NORTE,4801,,JARDIM DAS AMÉRICAS,75045190,ANAPOLIS,GOIAS,VIBRA ENERGIA,DIESEL S500,R$ / litro,6.19,2023-02-08
3879004000180,AUTO POSTO CARRETEIRO LTDA,AUTO POSTO CARRETEIRO,AVENIDA BRASIL NORTE,4801,,JARDIM DAS AMÉRICAS,75045190,ANAPOLIS,GOIAS,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,4.88,2023-02-08
3879004000180,AUTO POSTO CARRETEIRO LTDA,AUTO POSTO CARRETEIRO,AVENIDA BRASIL NORTE,4801,,JARDIM DAS AMÉRICAS,75045190,ANAPOLIS,GOIAS,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.88,2023-02-08
1799279000188,POSTO CENTRAL DE ANAPOLIS LTDA,POSTO CENTRAL,PRACA AMERICANO DO BRASIL,17,,CENTRO,75024090,ANAPOLIS,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.57,2023-02-08
1799279000188,POSTO CENTRAL DE ANAPOLIS LTDA,POSTO CENTRAL,PRACA AMERICANO DO BRASIL,17,,CENTRO,75024090,ANAPOLIS,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,6.59,2023-02-08
1799279000188,POSTO CENTRAL DE ANAPOLIS LTDA,POSTO CENTRAL,PRACA AMERICANO DO BRASIL,17,,CENTRO,75024090,ANAPOLIS,GOIAS,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,4.84,2023-02-08
1799279000188,POSTO CENTRAL DE ANAPOLIS LTDA,POSTO CENTRAL,PRACA AMERICANO DO BRASIL,17,,CENTRO,75024090,ANAPOLIS,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,4.84,2023-02-08
25080920000198,POSTO SAO FRANCISCO LTDA,POSTO SAO FRANCISCO,AVENIDA SAO FRANCISCO DE ASSIS,470,480,JUNDIAI,75110810,ANAPOLIS,GOIAS,BRANCA,ETANOL,R$ / litro,3.35,2023-02-08
25080920000198,POSTO SAO FRANCISCO LTDA,POSTO SAO FRANCISCO,AVENIDA SAO FRANCISCO DE ASSIS,470,480,JUNDIAI,75110810,ANAPOLIS,GOIAS,BRANCA,DIESEL S10,R$ / litro,6.19,2023-02-08
25080920000198,POSTO SAO FRANCISCO LTDA,POSTO SAO FRANCISCO,AVENIDA SAO FRANCISCO DE ASSIS,470,480,JUNDIAI,75110810,ANAPOLIS,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,4.79,2023-02-08
25080920000198,POSTO SAO FRANCISCO LTDA,POSTO SAO FRANCISCO,AVENIDA SAO FRANCISCO DE ASSIS,470,480,JUNDIAI,75110810,ANAPOLIS,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
2796544000137,AUTO POSTO PARQUE DAS NACOES LTDA,,AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222,280,,STR PARQUE DAS NACOE,75143420,ANAPOLIS,GOIAS,RAIZEN,ETANOL,R$ / litro,3.87,2023-02-08
2796544000137,AUTO POSTO PARQUE DAS NACOES LTDA,,AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222,280,,STR PARQUE DAS NACOE,75143420,ANAPOLIS,GOIAS,RAIZEN,DIESEL S10,R$ / litro,6.17,2023-02-08
2796544000137,AUTO POSTO PARQUE DAS NACOES LTDA,,AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222,280,,STR PARQUE DAS NACOE,75143420,ANAPOLIS,GOIAS,RAIZEN,DIESEL S500,R$ / litro,5.93,2023-02-08
2796544000137,AUTO POSTO PARQUE DAS NACOES LTDA,,AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222,280,,STR PARQUE DAS NACOE,75143420,ANAPOLIS,GOIAS,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.17,2023-02-08
2796544000137,AUTO POSTO PARQUE DAS NACOES LTDA,,AVENIDA BUENO AIRES ESQUINA C/ ROD GO-222,280,,STR PARQUE DAS NACOE,75143420,ANAPOLIS,GOIAS,RAIZEN,GASOLINA COMUM,R$ / litro,4.98,2023-02-08
4792468000117,LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,AUTO POSTO COSTA,AVENIDA FERNANDO COSTA,828,,VILA JAIARA,75064780,ANAPOLIS,GOIAS,BRANCA,ETANOL,R$ / litro,3.69,2023-02-08
4792468000117,LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,AUTO POSTO COSTA,AVENIDA FERNANDO COSTA,828,,VILA JAIARA,75064780,ANAPOLIS,GOIAS,BRANCA,DIESEL S10,R$ / litro,6.05,2023-02-08
4792468000117,LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,AUTO POSTO COSTA,AVENIDA FERNANDO COSTA,828,,VILA JAIARA,75064780,ANAPOLIS,GOIAS,BRANCA,DIESEL S500,R$ / litro,5.95,2023-02-08
4792468000117,LESSA GUIMARAES DERIVADOS DE PETROLEO LTDA,AUTO POSTO COSTA,AVENIDA FERNANDO COSTA,828,,VILA JAIARA,75064780,ANAPOLIS,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.79,2023-02-08
1703149000108,AUTO POSTO IPANEMA II LTDA,POSTO TANGARA,AVENIDA BRASIL,400,,ANDRACEL CENTER,75113235,ANAPOLIS,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.25,2023-02-08
1703149000108,AUTO POSTO IPANEMA II LTDA,POSTO TANGARA,AVENIDA BRASIL,400,,ANDRACEL CENTER,75113235,ANAPOLIS,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,5.99,2023-02-08
1703149000108,AUTO POSTO IPANEMA II LTDA,POSTO TANGARA,AVENIDA BRASIL,400,,ANDRACEL CENTER,75113235,ANAPOLIS,GOIAS,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,4.74,2023-02-08
1703149000108,AUTO POSTO IPANEMA II LTDA,POSTO TANGARA,AVENIDA BRASIL,400,,ANDRACEL CENTER,75113235,ANAPOLIS,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,4.63,2023-02-08
1018282000117,SUPER POSTO SANTO ANTONIO LTDA,SUPER POSTO SANTO ANTONIO,RUA FLORIANO PEIXOTO,1256,0,CENTRO,75000000,ANAPOLIS,GOIAS,VIBRA ENERGIA,ETANOL,R$ / litro,3.65,2023-02-08
1018282000117,SUPER POSTO SANTO ANTONIO LTDA,SUPER POSTO SANTO ANTONIO,RUA FLORIANO PEIXOTO,1256,0,CENTRO,75000000,ANAPOLIS,GOIAS,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,4.99,2023-02-08
1018282000117,SUPER POSTO SANTO ANTONIO LTDA,SUPER POSTO SANTO ANTONIO,RUA FLORIANO PEIXOTO,1256,0,CENTRO,75000000,ANAPOLIS,GOIAS,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.95,2023-02-08
403785000143,SANTANA PETROLEO E PECAS LTDA,POSTO SÃO CRISTÓVÃO,AVENIDA BRASIL,560,,CENTRO,75115260,ANAPOLIS,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.25,2023-02-08
403785000143,SANTANA PETROLEO E PECAS LTDA,POSTO SÃO CRISTÓVÃO,AVENIDA BRASIL,560,,CENTRO,75115260,ANAPOLIS,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,5.87,2023-02-08
403785000143,SANTANA PETROLEO E PECAS LTDA,POSTO SÃO CRISTÓVÃO,AVENIDA BRASIL,560,,CENTRO,75115260,ANAPOLIS,GOIAS,IPIRANGA,DIESEL S500,R$ / litro,5.79,2023-02-08
403785000143,SANTANA PETROLEO E PECAS LTDA,POSTO SÃO CRISTÓVÃO,AVENIDA BRASIL,560,,CENTRO,75115260,ANAPOLIS,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,4.63,2023-02-08
43554000176,POSTO CEBOLAO LTDA,,AVENIDA BRASIL,5786,,PARQUE SAO JOAO,75123385,ANAPOLIS,GOIAS,ALESAT,ETANOL,R$ / litro,3.34,2023-02-08
43554000176,POSTO CEBOLAO LTDA,,AVENIDA BRASIL,5786,,PARQUE SAO JOAO,75123385,ANAPOLIS,GOIAS,ALESAT,DIESEL S10,R$ / litro,5.99,2023-02-08
43554000176,POSTO CEBOLAO LTDA,,AVENIDA BRASIL,5786,,PARQUE SAO JOAO,75123385,ANAPOLIS,GOIAS,ALESAT,DIESEL S500,R$ / litro,5.94,2023-02-08
43554000176,POSTO CEBOLAO LTDA,,AVENIDA BRASIL,5786,,PARQUE SAO JOAO,75123385,ANAPOLIS,GOIAS,ALESAT,GASOLINA COMUM,R$ / litro,4.79,2023-02-08
2568878000234,AUTO POSTO BESSA LTDA,BESSA POSTO,AVENIDA EUCLIDES DA CUNHA,SN,QD.01 LT.01/02/03 E 18,CIDADE SATELITE SAO LUIZ,74920580,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.69,2023-02-08
2568878000234,AUTO POSTO BESSA LTDA,BESSA POSTO,AVENIDA EUCLIDES DA CUNHA,SN,QD.01 LT.01/02/03 E 18,CIDADE SATELITE SAO LUIZ,74920580,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,6.39,2023-02-08
2568878000234,AUTO POSTO BESSA LTDA,BESSA POSTO,AVENIDA EUCLIDES DA CUNHA,SN,QD.01 LT.01/02/03 E 18,CIDADE SATELITE SAO LUIZ,74920580,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,4.99,2023-02-08
5102467000166,COMERCIAL CLAMALU LTDA,BRASS EXPRESS,AVENIDA 13 DE MAIO,S/N,QUADRA 1 LOTE 04,BAIRRO CARDOSO II ETAPA,74934050,APARECIDA DE GOIANIA,GOIAS,BRANCA,ETANOL,R$ / litro,3.67,2023-02-08
5102467000166,COMERCIAL CLAMALU LTDA,BRASS EXPRESS,AVENIDA 13 DE MAIO,S/N,QUADRA 1 LOTE 04,BAIRRO CARDOSO II ETAPA,74934050,APARECIDA DE GOIANIA,GOIAS,BRANCA,DIESEL S500,R$ / litro,6.09,2023-02-08
5102467000166,COMERCIAL CLAMALU LTDA,BRASS EXPRESS,AVENIDA 13 DE MAIO,S/N,QUADRA 1 LOTE 04,BAIRRO CARDOSO II ETAPA,74934050,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,4.97,2023-02-08
5102467000166,COMERCIAL CLAMALU LTDA,BRASS EXPRESS,AVENIDA 13 DE MAIO,S/N,QUADRA 1 LOTE 04,BAIRRO CARDOSO II ETAPA,74934050,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.97,2023-02-08
2170231000179,GARAVELO AUTO POSTO LTDA,POSTO GARAVELO,RODOVIA GO-040,SN,QUADRA70                  LOTE  6E,SETOR GARAVELO,74930520,APARECIDA DE GOIANIA,GOIAS,VIBRA ENERGIA,ETANOL,R$ / litro,3.69,2023-02-07
2170231000179,GARAVELO AUTO POSTO LTDA,POSTO GARAVELO,RODOVIA GO-040,SN,QUADRA70                  LOTE  6E,SETOR GARAVELO,74930520,APARECIDA DE GOIANIA,GOIAS,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.39,2023-02-07
2170231000179,GARAVELO AUTO POSTO LTDA,POSTO GARAVELO,RODOVIA GO-040,SN,QUADRA70                  LOTE  6E,SETOR GARAVELO,74930520,APARECIDA DE GOIANIA,GOIAS,VIBRA ENERGIA,DIESEL S500,R$ / litro,6.29,2023-02-07
2170231000179,GARAVELO AUTO POSTO LTDA,POSTO GARAVELO,RODOVIA GO-040,SN,QUADRA70                  LOTE  6E,SETOR GARAVELO,74930520,APARECIDA DE GOIANIA,GOIAS,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.05,2023-02-07
2170231000179,GARAVELO AUTO POSTO LTDA,POSTO GARAVELO,RODOVIA GO-040,SN,QUADRA70                  LOTE  6E,SETOR GARAVELO,74930520,APARECIDA DE GOIANIA,GOIAS,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.99,2023-02-07
3155626000327,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,RUA H 152,S/N,QD.  55 LT. 13 AO 15,PARQUE FLORESTA,74953240,APARECIDA DE GOIANIA,GOIAS,BRANCA,ETANOL,R$ / litro,3.69,2023-02-07
3155626000327,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,RUA H 152,S/N,QD.  55 LT. 13 AO 15,PARQUE FLORESTA,74953240,APARECIDA DE GOIANIA,GOIAS,BRANCA,DIESEL S10,R$ / litro,5.99,2023-02-07
3155626000327,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,RUA H 152,S/N,QD.  55 LT. 13 AO 15,PARQUE FLORESTA,74953240,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.99,2023-02-07
3155626000165,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,AVENIDA IGUALDADE,S/N,QD. 113 LT. 01,GARAVELO,74930540,APARECIDA DE GOIANIA,GOIAS,BRANCA,ETANOL,R$ / litro,3.67,2023-02-07
3155626000165,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,AVENIDA IGUALDADE,S/N,QD. 113 LT. 01,GARAVELO,74930540,APARECIDA DE GOIANIA,GOIAS,BRANCA,DIESEL S500,R$ / litro,5.99,2023-02-07
3155626000165,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,AVENIDA IGUALDADE,S/N,QD. 113 LT. 01,GARAVELO,74930540,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,4.97,2023-02-07
3155626000165,AUTO POSTO IGUALDADE LTDA,AUTO POSTO IGUALDADE 4,AVENIDA IGUALDADE,S/N,QD. 113 LT. 01,GARAVELO,74930540,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.97,2023-02-07
2287610000143,POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,POSTO JARDIM HELVECIA,AVENIDA RIO VERDE,SN,QUADRA46                  LOTE  01 E 02,JARDIM HELVECIA,74933570,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.39,2023-02-08
2287610000143,POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,POSTO JARDIM HELVECIA,AVENIDA RIO VERDE,SN,QUADRA46                  LOTE  01 E 02,JARDIM HELVECIA,74933570,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,6.19,2023-02-08
2287610000143,POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,POSTO JARDIM HELVECIA,AVENIDA RIO VERDE,SN,QUADRA46                  LOTE  01 E 02,JARDIM HELVECIA,74933570,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,DIESEL S500,R$ / litro,6.09,2023-02-08
2287610000143,POSTO JARDIM HELVECIA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,POSTO JARDIM HELVECIA,AVENIDA RIO VERDE,SN,QUADRA46                  LOTE  01 E 02,JARDIM HELVECIA,74933570,APARECIDA DE GOIANIA,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
2276456000104,AUTO POSTO JARDINS LTDA,AUTO POSTO JARDINS,AVENIDA RIO VERDE,SN,QD 95 LT 14,JD DA LUZ,74932660,APARECIDA DE GOIANIA,GOIAS,BRANCA,ETANOL,R$ / litro,3.49,2023-02-08
2276456000104,AUTO POSTO JARDINS LTDA,AUTO POSTO JARDINS,AVENIDA RIO VERDE,SN,QD 95 LT 14,JD DA LUZ,74932660,APARECIDA DE GOIANIA,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,4.69,2023-02-08
1562684000188,LAGOS DOURADOS COMERCIO DE PETROLEO LTDA,POSTO DO ANEL,AVENIDA LIBERDADE,S/N,QD 70 LTS 112/113,ST GARAVELO,74930550,APARECIDA DE GOIANIA,GOIAS,CIAPETRO,ETANOL,R$ / litro,3.49,2023-02-07
1562684000188,LAGOS DOURADOS COMERCIO DE PETROLEO LTDA,POSTO DO ANEL,AVENIDA LIBERDADE,S/N,QD 70 LTS 112/113,ST GARAVELO,74930550,APARECIDA DE GOIANIA,GOIAS,CIAPETRO,DIESEL S10,R$ / litro,5.99,2023-02-07
1562684000188,LAGOS DOURADOS COMERCIO DE PETROLEO LTDA,POSTO DO ANEL,AVENIDA LIBERDADE,S/N,QD 70 LTS 112/113,ST GARAVELO,74930550,APARECIDA DE GOIANIA,GOIAS,CIAPETRO,DIESEL S500,R$ / litro,5.89,2023-02-07
1562684000188,LAGOS DOURADOS COMERCIO DE PETROLEO LTDA,POSTO DO ANEL,AVENIDA LIBERDADE,S/N,QD 70 LTS 112/113,ST GARAVELO,74930550,APARECIDA DE GOIANIA,GOIAS,CIAPETRO,GASOLINA ADITIVADA,R$ / litro,4.7,2023-02-07
1562684000188,LAGOS DOURADOS COMERCIO DE PETROLEO LTDA,POSTO DO ANEL,AVENIDA LIBERDADE,S/N,QD 70 LTS 112/113,ST GARAVELO,74930550,APARECIDA DE GOIANIA,GOIAS,CIAPETRO,GASOLINA COMUM,R$ / litro,4.69,2023-02-07
7195726000176,TEIXEIRA & GARCIA LTDA,POSTO IPANEMA,RUA 1 DE JANEIRO,2852,LOTE 01- QUADRA RT - 16A,SÃO JOÃO,77803140,ARAGUAINA,TOCANTINS,BRANCA,ETANOL,R$ / litro,3.95,2023-02-07
7195726000176,TEIXEIRA & GARCIA LTDA,POSTO IPANEMA,RUA 1 DE JANEIRO,2852,LOTE 01- QUADRA RT - 16A,SÃO JOÃO,77803140,ARAGUAINA,TOCANTINS,BRANCA,DIESEL S10,R$ / litro,5.99,2023-02-07
7195726000176,TEIXEIRA & GARCIA LTDA,POSTO IPANEMA,RUA 1 DE JANEIRO,2852,LOTE 01- QUADRA RT - 16A,SÃO JOÃO,77803140,ARAGUAINA,TOCANTINS,BRANCA,GASOLINA ADITIVADA,R$ / litro,4.74,2023-02-07
7195726000176,TEIXEIRA & GARCIA LTDA,POSTO IPANEMA,RUA 1 DE JANEIRO,2852,LOTE 01- QUADRA RT - 16A,SÃO JOÃO,77803140,ARAGUAINA,TOCANTINS,BRANCA,GASOLINA COMUM,R$ / litro,4.74,2023-02-07
2991502000238,BEATRIZ TEIXEIRA LACERDA CAMPOS,POSTO IPANEMA III,AVENIDA BERNARDO SAYAO,1899,CHACARA 23,VILA CEARENSE,77818340,ARAGUAINA,TOCANTINS,IPIRANGA,ETANOL,R$ / litro,4.5,2023-02-07
